gender_gt,income_gt,education_gt,gender_pred,income_pred,education_pred,MSE_Loss,,,,,Performance,,,
0,1,1,0,1,1,0.042284694,,,,,,,,
0,1,1,0,1,1,0.042176366,,,,,,,,
1,0,1,1,0,1,0.008120907,,,,,,,,
1,0,1,1,1,1,0.0566931,,,,,,,,
1,1,1,1,1,1,0.005187539,,,,,,,,
1,1,1,1,1,1,0.016934456,,,,,,,,
1,1,1,1,1,1,0.023007281,,,,,,,,
0,0,1,0,0,1,0.02714865,,,,,,,,
1,1,0,1,1,0,0.008381709,,,,,,,,
0,1,1,0,1,1,0.00366755,,,,,,,,
1,0,1,1,0,1,0.020782053,,,,,,,,
1,0,0,1,0,0,0.010170881,,,,,,,,
0,1,1,0,1,1,0.027234845,,,,,,,,
1,0,1,1,0,1,0.024456847,,,,,,,,
0,1,1,0,1,1,0.012589118,,,,,,,,
0,0,1,0,0,1,0.009858441,,,,,,,,
1,1,1,1,1,1,0.006390618,,,,,,,,
1,1,1,1,1,1,0.004125457,,,,,,,,
0,1,1,1,1,1,0.002941853,,,,,,,,
1,1,1,0,1,1,0.026706541,,,,,,,,
1,1,1,1,1,1,0.047028475,,,,,,,,
0,1,1,0,1,1,0.018944854,,,,,,,,
0,1,1,0,1,1,0.036779083,,,,,,,,
0,1,1,1,1,1,0.05599168,,,,,,,,
1,1,1,1,1,1,0.006690504,,,,,,,,
1,1,1,1,1,1,0.009477688,,,,,,,,
1,0,0,1,0,0,0.014786539,,,,,,,,
1,0,1,1,0,1,0.014150844,,,,,,,,
0,1,1,0,1,1,0.005274579,,,,,,,,
1,0,1,1,0,1,0.013945651,,,,,,,,
0,1,1,0,1,1,0.015229719,,,,,,,,
0,1,1,0,1,1,0.019160442,,,,,,,,
0,1,1,0,1,1,0.020436345,,,,,,,,
0,1,1,0,1,1,0.015826287,,,,,,,,
1,1,1,1,1,1,0.056978323,,,,,,,,
1,0,1,0,0,1,0.006557556,,,,,,,,
0,1,1,0,1,1,0.013571184,,,,,,,,
1,1,1,1,1,1,0.015404098,,,,,,,,
1,1,1,1,1,1,0.034793735,,,,,,,,
1,0,1,1,0,1,0.026485607,,,,,,,,
1,1,1,1,1,1,0.02953519,,,,,,,,
0,0,1,0,0,1,0.005082977,,,,,,,,
1,0,1,1,0,1,0.007316269,,,,,,,,
1,0,1,1,0,1,0.027250433,,,,,,,,
1,1,1,1,1,1,0.054364454,,,,,,,,
0,1,1,0,1,1,0.008746702,,,,,,,,
0,1,0,1,1,1,0.005983389,,,,,,,,
0,1,1,0,1,1,0.017574357,,,,,,,,
1,0,1,1,1,1,0.003515118,,,,,,,,
1,1,1,1,1,1,0.01572077,,,,,,,,
0,1,1,0,1,1,0.02046103,,,,,,,,
1,1,1,1,1,1,0.019786192,,,,,,,,
0,1,0,0,1,0,0.003143223,,,,,,,,
1,0,0,1,0,0,0.004551178,,,,,,,,
1,1,1,1,1,1,0.015162434,,,,,,,,
0,1,1,0,1,1,0.01273533,,,,,,,,
1,1,1,1,1,1,0.009260276,,,,,,,,
1,1,1,1,1,1,0.05681317,,,,,,,,
0,1,1,0,1,1,0.013471713,,,,,,,,
0,1,1,0,1,1,0.018470505,,,,,,,,
1,1,1,1,1,1,0.006183069,,,,,,,,
0,1,1,0,1,1,0.018141009,,,,,,,,
1,1,1,1,1,1,0.010118138,,,,,,,,
1,1,0,1,1,0,0.042690948,,,,,,,,
0,1,1,1,1,1,0.006667061,,,,,,,,
1,0,1,0,0,1,0.028935347,,,,,,,,
1,0,1,1,0,1,0.015309531,,,,,,,,
0,1,1,0,1,1,0.01547765,,,,,,,,
1,0,1,1,0,1,0.012836112,,,,,,,,
0,1,1,0,1,1,0.002689344,,,,,,,,
0,0,1,0,0,1,0.001535084,,,,,,,,
0,1,1,0,1,1,0.009188282,,,,,,,,
0,1,1,0,1,1,0.012909837,,,,,,,,
0,0,1,0,0,1,0.013060066,,,,,,,,
1,1,1,1,1,1,0.02536325,,,,,,,,
0,1,0,0,1,0,0.103020996,,,,,,,,
1,1,1,1,1,1,0.03303491,,,,,,,,
0,1,1,0,1,1,0.012592404,,,,,,,,
1,1,0,1,1,0,0.051585987,,,,,,,,
1,1,0,1,1,0,0.004799996,,,,,,,,
1,1,0,1,1,0,0.014609316,,,,,,,,
0,1,0,0,1,0,0.002505284,,,,,,,,
1,1,1,1,1,1,0.007669929,,,,,,,,
1,1,1,1,1,1,0.058591973,,,,,,,,
1,1,0,1,1,0,0.03432481,,,,,,,,
1,1,0,1,1,0,0.00212056,,,,,,,,
1,0,1,0,0,1,0.020951798,,,,,,,,
1,1,1,1,1,1,0.006152443,,,,,,,,
1,1,1,1,1,1,0.0161327,,,,,,,,
1,0,1,1,0,1,0.009981385,,,,,,,,
1,0,1,1,0,1,0.00317679,,,,,,,,
1,0,1,1,0,1,0.008757231,,,,,,,,
1,1,1,1,1,1,0.007761722,,,,,,,,
0,1,1,1,1,1,0.053688906,,,,,,,,
1,1,1,1,1,1,0.021208692,,,,,,,,
0,1,1,0,1,1,0.012920883,,,,,,,,
1,1,1,1,1,1,0.030648746,,,,,,,,
1,0,1,1,1,1,0.000533529,,,,,,,,
0,0,0,0,0,0,0.006422628,,,,,,,,
1,0,1,1,0,1,0.010679046,,,,,,,,
1,0,1,1,0,1,0.013146442,,,,,,,,
0,1,1,0,1,1,0.017606415,,,,,,,,
0,0,0,0,1,0,0.064015836,,,,,,,,
0,1,1,0,1,1,0.007698553,,,,,,,,
0,1,1,0,1,1,0.029565189,,,,,,,,
1,1,0,1,1,0,0.005854356,,,,,,,,
1,1,1,1,1,1,0.037230648,,,,,,,,
0,1,1,0,1,1,0.017456762,,,,,,,,
0,1,1,0,1,1,0.031752523,,,,,,,,
1,1,1,1,1,1,0.0549712,,,,,,,,
1,0,1,1,1,1,0.002241084,,,,,,,,
1,0,0,1,0,0,0.004036828,,,,,,,,
1,1,1,1,1,1,0.018875763,,,,,,,,
0,1,1,0,1,1,0.013254779,,,,,,,,
0,0,1,0,0,1,0.008127579,,,,,,,,
1,0,1,1,1,1,0.011031389,,,,,,,,
0,1,1,0,1,1,0.004966942,,,,,,,,
0,0,1,0,0,1,0.01515903,,,,,,,,
1,1,1,1,1,1,0.02665828,,,,,,,,
1,0,1,1,1,1,0.00632199,,,,,,,,
0,1,1,0,1,1,0.007764876,,,,,,,,
0,1,0,1,1,0,0.000185872,,,,,,,,
1,1,0,1,1,1,0.007880366,,,,,,,,
1,1,1,1,1,1,0.005715258,,,,,,,,
0,1,0,0,1,0,0.022444936,,,,,,,,
0,0,0,0,0,0,0.002035552,,,,,,,,
0,0,1,0,0,1,0.008229937,,,,,,,,
1,1,1,1,1,1,0.026278462,,,,,,,,
1,0,0,1,0,0,0.001292293,,,,,,,,
1,1,1,1,1,1,0.01105288,,,,,,,,
1,0,0,1,0,0,0.015614174,,,,,,,,
0,1,1,0,1,1,0.033904497,,,,,,,,
0,1,1,0,1,1,0.008907381,,,,,,,,
0,1,1,0,1,1,0.039012592,,,,,,,,
0,1,1,0,1,1,0.006933538,,,,,,,,
0,1,0,0,1,0,0.004114491,,,,,,,,
0,0,1,0,0,1,0.01735341,,,,,,,,
0,1,1,0,1,1,0.005944427,,,,,,,,
1,0,0,1,0,0,0.026924225,,,,,,,,
0,0,1,0,0,1,0.005944148,,,,,,,,
1,0,1,1,0,1,0.007443899,,,,,,,,
1,1,1,1,1,1,0.012255839,,,,,,,,
1,1,1,1,1,1,0.006938147,,,,,,,,
1,1,1,1,1,1,0.050073985,,,,,,,,
0,1,1,0,1,1,0.013058791,,,,,,,,
1,0,0,1,0,0,0.006673053,,,,,,,,
1,1,1,1,1,1,0.010208772,,,,,,,,
1,1,0,1,1,0,0.002092701,,,,,,,,
0,0,1,0,0,1,0.018501393,,,,,,,,
1,1,1,1,1,1,0.011241827,,,,,,,,
1,1,1,1,1,1,0.011372634,,,,,,,,
0,1,1,1,1,1,0.005653609,,,,,,,,
0,0,1,0,0,1,0.015616783,,,,,,,,
1,0,1,1,0,1,0.010249271,,,,,,,,
0,1,1,0,1,1,0.008756577,,,,,,,,
1,0,1,1,0,1,0.020764973,,,,,,,,
0,1,1,0,1,1,0.019466303,,,,,,,,
0,1,1,0,1,1,0.003052733,,,,,,,,
1,1,0,1,1,0,0.04728912,,,,,,,,
1,1,1,1,1,1,0.036486354,,,,,,,,
0,1,1,0,1,1,0.018800292,,,,,,,,
1,1,1,1,1,1,0.016722694,,,,,,,,
1,0,0,1,1,0,8.59E-05,,,,,,,,
0,0,1,0,0,1,0.020296996,,,,,,,,
1,1,1,1,1,1,0.00984647,,,,,,,,
0,0,1,0,0,1,0.008660643,,,,,,,,
1,0,1,1,0,1,0.007202275,,,,,,,,
1,1,1,1,1,1,0.009681412,,,,,,,,
0,1,1,0,1,1,0.015062071,,,,,,,,
1,1,0,1,1,1,0.05402184,,,,,,,,
1,1,1,1,1,1,0.022038477,,,,,,,,
1,1,1,1,1,1,0.021887831,,,,,,,,
0,0,1,0,0,1,0.063328154,,,,,,,,
0,1,1,0,1,1,0.018945873,,,,,,,,
1,1,1,1,1,1,0.007115192,,,,,,,,
0,1,0,0,1,0,0.00620319,,,,,,,,
1,0,1,1,1,1,0.00337868,,,,,,,,
1,1,1,1,1,1,9.66E-05,,,,,,,,
1,0,1,1,0,1,0.012622757,,,,,,,,
1,1,0,1,1,0,0.005258331,,,,,,,,
1,1,1,1,1,1,0.015299886,,,,,,,,
1,1,1,1,1,1,0.006288998,,,,,,,,
0,1,1,0,1,1,0.003847086,,,,,,,,
0,1,1,0,1,1,0.01872743,,,,,,,,
0,0,1,0,0,1,0.003733598,,,,,,,,
1,1,1,1,1,1,0.024570987,,,,,,,,
1,0,1,1,0,1,0.015514143,,,,,,,,
0,1,0,0,1,0,0.02389,,,,,,,,
0,1,1,0,1,1,0.019401241,,,,,,,,
0,0,1,1,1,1,0.000764076,,,,,,,,
1,0,1,1,0,1,0.019412618,,,,,,,,
0,1,1,0,1,1,0.011002881,,,,,,,,
1,1,0,1,1,0,0.003420955,,,,,,,,
0,0,0,1,1,1,0.006001687,,,,,,,,
1,0,0,1,0,0,0.000438573,,,,,,,,
0,1,1,0,1,1,0.01841729,,,,,,,,
1,1,0,1,1,0,0.01247297,,,,,,,,
1,1,1,1,1,1,0.025722599,,,,,,,,
0,0,0,0,0,0,0.023682093,,,,,,,,
1,0,1,1,0,1,0.009558601,,,,,,,,
0,0,1,0,0,1,0.009817172,,,,,,,,
1,1,0,1,1,0,0.025992475,,,,,,,,
1,0,1,1,0,1,0.021110263,,,,,,,,
1,0,0,1,0,0,0.036084406,,,,,,,,
1,0,1,1,0,1,0.014279474,,,,,,,,
1,0,1,1,1,1,0.06437448,,,,,,,,
1,1,0,1,1,0,0.03248147,,,,,,,,
0,1,1,0,1,1,0.007892458,,,,,,,,
0,1,1,0,1,1,0.028691614,,,,,,,,
1,1,1,1,1,1,0.046899915,,,,,,,,
1,0,1,1,0,1,0.011621799,,,,,,,,
0,1,1,0,1,1,0.028483689,,,,,,,,
1,1,0,1,1,0,0.011927355,,,,,,,,
0,0,1,0,0,1,0.003357338,,,,,,,,
0,0,1,0,0,1,0.015861081,,,,,,,,
1,1,1,1,1,1,0.00011029,,,,,,,,
0,1,1,1,1,1,0.000100393,,,,,,,,
1,1,0,1,1,0,0.005674864,,,,,,,,
1,1,1,1,1,1,0.004304232,,,,,,,,
1,1,1,1,1,1,0.005915011,,,,,,,,
1,1,1,1,1,1,0.00911473,,,,,,,,
1,0,1,1,0,1,0.013795635,,,,,,,,
0,1,1,1,1,1,0.006481307,,,,,,,,
1,0,0,1,0,0,0.003488795,,,,,,,,
0,0,1,1,1,1,0.000495196,,,,,,,,
0,1,0,0,1,0,0.009523023,,,,,,,,
0,1,1,0,1,1,0.014690615,,,,,,,,
1,1,1,1,1,1,0.020621788,,,,,,,,
1,1,1,1,1,1,0.013954583,,,,,,,,
0,1,1,0,1,1,0.040599085,,,,,,,,
1,1,0,1,1,0,0.007568101,,,,,,,,
0,1,1,0,1,1,0.004132815,,,,,,,,
0,0,1,0,0,1,0.04699773,,,,,,,,
1,1,1,1,1,1,0.05364256,,,,,,,,
0,1,1,0,1,1,0.007043725,,,,,,,,
0,1,0,1,1,0,0.016896203,,,,,,,,
0,1,0,0,1,0,0.011918309,,,,,,,,
1,1,1,1,1,1,0.017595349,,,,,,,,
1,0,0,1,0,0,0.029929355,,,,,,,,
1,1,1,1,1,1,0.019941043,,,,,,,,
0,0,1,0,0,1,0.010999603,,,,,,,,
1,1,1,1,1,1,0.007482186,,,,,,,,
0,0,1,1,1,1,0.006697616,,,,,,,,
0,1,0,0,1,0,0.015301348,,,,,,,,
1,1,1,1,1,1,0.003888715,,,,,,,,
1,1,0,1,1,0,0.027594985,,,,,,,,
1,1,0,1,1,0,0.012246844,,,,,,,,
0,1,1,0,1,1,0.013678803,,,,,,,,
0,1,0,0,1,0,0.003764333,,,,,,,,
0,0,1,0,0,1,5.62E-05,,,,,,,,
1,1,0,1,1,0,0.024427842,,,,,,,,
1,1,1,1,1,1,0.030193472,,,,,,,,
0,1,1,0,1,1,0.01463662,,,,,,,,
1,1,1,1,1,1,0.005560745,,,,,,,,
1,1,1,1,1,1,0.005853685,,,,,,,,
0,1,1,0,1,1,0.017666299,,,,,,,,
1,1,1,1,1,1,0.017913263,,,,,,,,
1,1,0,1,1,0,0.012796819,,,,,,,,
1,0,0,1,0,0,0.00596782,,,,,,,,
1,1,1,1,1,1,0.019644253,,,,,,,,
1,1,1,1,1,1,0.001985561,,,,,,,,
1,1,1,1,1,1,0.018113792,,,,,,,,
0,0,1,0,0,1,0.007002146,,,,,,,,
0,1,1,0,1,1,0.029327719,,,,,,,,
0,1,0,0,1,0,0.000844654,,,,,,,,
0,0,0,0,0,0,0.00084753,,,,,,,,
0,1,1,1,1,1,0.000121397,,,,,,,,
0,0,1,0,0,1,0.011189763,,,,,,,,
1,1,0,1,1,0,0.02378973,,,,,,,,
1,0,1,1,0,1,0.025806988,,,,,,,,
1,1,0,1,1,0,0.015971119,,,,,,,,
1,0,1,1,0,1,0.01033777,,,,,,,,
1,1,1,1,1,1,0.026417673,,,,,,,,
1,1,1,1,1,1,0.007185604,,,,,,,,
0,0,1,1,1,1,0.007292775,,,,,,,,
0,1,1,0,1,1,0.015765864,,,,,,,,
1,0,0,1,1,1,0.006180083,,,,,,,,
1,1,1,1,1,1,0.01358358,,,,,,,,
0,0,1,1,1,1,0.056674715,,,,,,,,
1,1,1,1,1,1,0.009614487,,,,,,,,
1,1,1,1,1,1,0.021450466,,,,,,,,
1,1,1,1,1,1,0.007994063,,,,,,,,
0,1,1,0,1,1,0.09156967,,,,,,,,
1,0,0,1,0,0,0.067608945,,,,,,,,
0,1,1,0,1,1,0.006196538,,,,,,,,
0,1,0,0,1,0,0.013043352,,,,,,,,
1,0,1,1,0,1,0.029285084,,,,,,,,
0,0,1,0,0,1,0.023980683,,,,,,,,
0,0,0,0,0,0,0.015145218,,,,,,,,
1,1,1,1,1,1,0.011239128,,,,,,,,
0,1,1,0,1,1,0.011455246,,,,,,,,
0,1,1,0,1,1,0.0158444,,,,,,,,
0,1,1,0,1,1,0.006835153,,,,,,,,
1,1,1,1,1,1,0.009826939,,,,,,,,
1,1,1,1,1,1,0.012132609,,,,,,,,
0,1,0,1,1,0,0.03490551,,,,,,,,
0,1,1,0,1,1,0.01048965,,,,,,,,
1,1,1,1,1,1,0.032687806,,,,,,,,
0,1,1,1,1,1,0.028961342,,,,,,,,
0,1,0,0,1,0,0.031600855,,,,,,,,
1,0,1,1,0,1,0.014608016,,,,,,,,
1,0,0,1,0,0,0.038076174,,,,,,,,
0,1,1,0,1,1,0.004656727,,,,,,,,
0,1,1,0,1,1,0.011790131,,,,,,,,
1,0,1,1,1,1,0.002012105,,,,,,,,
1,0,1,1,0,1,0.007838355,,,,,,,,
0,1,1,0,1,1,0.010674607,,,,,,,,
1,0,0,1,0,0,0.003489102,,,,,,,,
1,1,1,1,1,1,0.012767562,,,,,,,,
1,1,1,1,1,1,0.006838281,,,,,,,,
1,0,1,1,0,1,0.012491417,,,,,,,,
0,1,1,0,1,1,0.007607061,,,,,,,,
0,0,1,0,0,1,0.00525398,,,,,,,,
1,0,1,1,0,1,0.005603995,,,,,,,,
1,0,1,1,0,1,0.010671078,,,,,,,,
0,1,1,1,1,1,0.000326253,,,,,,,,
0,1,1,0,1,1,0.005536912,,,,,,,,
0,1,0,0,1,0,0.007558235,,,,,,,,
1,0,0,1,0,0,0.003635716,,,,,,,,
0,1,0,0,1,0,0.004193067,,,,,,,,
0,1,1,0,1,1,0.011851396,,,,,,,,
1,1,0,1,1,0,0.007570028,,,,,,,,
0,1,0,0,1,0,0.015682619,,,,,,,,
1,1,0,1,1,0,0.003703062,,,,,,,,
1,1,1,1,1,1,0.006272398,,,,,,,,
1,1,1,1,1,1,0.007891309,,,,,,,,
1,0,1,1,0,1,0.017756866,,,,,,,,
0,1,1,0,1,1,0.006797075,,,,,,,,
1,0,0,1,0,0,0.014326478,,,,,,,,
1,1,0,1,1,1,0.051657885,,,,,,,,
1,1,1,1,1,1,0.004259582,,,,,,,,
1,1,1,1,1,1,0.060301922,,,,,,,,
1,0,1,1,0,1,0.003286609,,,,,,,,
1,1,0,1,1,0,0.011833787,,,,,,,,
1,1,1,1,1,1,0.027554436,,,,,,,,
1,0,1,1,0,1,0.014289666,,,,,,,,
0,0,0,1,0,1,0.018994201,,,,,,,,
1,1,1,1,1,1,0.015076581,,,,,,,,
1,0,0,1,1,1,0.006694089,,,,,,,,
0,1,1,0,1,1,0.008280248,,,,,,,,
0,1,1,0,1,1,0.006409848,,,,,,,,
1,1,0,1,1,0,0.005630936,,,,,,,,
0,1,1,0,1,1,0.036422785,,,,,,,,
1,0,1,1,1,1,9.88E-05,,,,,,,,
0,1,1,0,1,1,0.032476496,,,,,,,,
0,1,1,0,1,1,0.019612977,,,,,,,,
1,0,0,1,1,1,0.007366723,,,,,,,,
0,1,0,0,1,0,0.022754366,,,,,,,,
1,0,1,1,0,1,0.007661393,,,,,,,,
1,1,0,1,1,0,0.006009722,,,,,,,,
1,1,1,1,1,1,0.005026292,,,,,,,,
1,1,0,1,1,0,0.008312947,,,,,,,,
1,0,1,1,0,1,0.022134094,,,,,,,,
0,1,1,0,1,1,0.023011265,,,,,,,,
1,0,1,1,0,1,0.007005097,,,,,,,,
1,0,1,1,0,1,0.02474204,,,,,,,,
1,0,1,1,0,1,0.013691286,,,,,,,,
0,1,0,0,1,0,0.003438761,,,,,,,,
0,1,0,0,1,0,0.013150335,,,,,,,,
1,1,1,1,1,1,0.018403936,,,,,,,,
1,1,1,1,1,1,0.002087145,,,,,,,,
1,0,1,1,1,1,0.003852268,,,,,,,,
0,0,1,1,1,1,0.000407246,,,,,,,,
0,1,1,0,1,1,0.012884788,,,,,,,,
1,1,1,1,1,1,0.018027674,,,,,,,,
0,1,1,0,1,1,0.05436659,,,,,,,,
1,1,1,1,1,1,0.022830438,,,,,,,,
1,1,1,1,1,1,0.044198718,,,,,,,,
0,1,1,0,1,1,0.06376401,,,,,,,,
1,1,1,1,1,1,0.00896461,,,,,,,,
1,1,1,1,1,1,0.000129513,,,,,,,,
0,1,1,0,1,1,0.016311206,,,,,,,,
1,1,1,1,1,1,0.012101395,,,,,,,,
1,1,0,0,1,0,0.033732306,,,,,,,,
1,1,1,1,1,1,0.01054729,,,,,,,,
1,0,1,1,0,1,0.034149397,,,,,,,,
0,1,0,0,1,0,0.08534384,,,,,,,,
1,1,1,1,1,1,0.017225618,,,,,,,,
1,0,1,1,0,1,0.009725705,,,,,,,,
1,0,1,1,0,1,0.041746058,,,,,,,,
0,1,1,0,1,1,0.008839691,,,,,,,,
1,0,0,1,0,0,0.006432098,,,,,,,,
1,1,1,1,1,1,0.03944227,,,,,,,,
1,0,1,1,1,1,0.000107565,,,,,,,,
0,1,0,1,1,0,0.002129956,,,,,,,,
1,1,1,1,1,1,0.002500778,,,,,,,,
1,0,0,1,0,0,0.005643687,,,,,,,,
1,0,0,1,0,0,0.020226164,,,,,,,,
1,0,1,1,1,1,0.058063507,,,,,,,,
0,0,1,0,0,1,0.031810988,,,,,,,,
0,1,1,0,1,1,0.03781878,,,,,,,,
1,1,1,1,1,1,0.014589991,,,,,,,,
1,1,1,1,1,1,0.007058148,,,,,,,,
1,0,1,1,0,1,0.000122274,,,,,,,,
0,1,0,0,1,0,0.023886349,,,,,,,,
0,1,0,0,1,0,0.008301922,,,,,,,,
1,0,1,1,0,1,0.016513422,,,,,,,,
1,0,0,1,0,0,0.003487335,,,,,,,,
0,1,0,0,1,0,0.006933023,,,,,,,,
0,1,0,0,1,1,0.018975442,,,,,,,,
0,1,1,1,1,1,0.054468866,,,,,,,,
1,0,1,1,0,1,0.014379415,,,,,,,,
1,1,1,1,1,1,0.013284082,,,,,,,,
0,1,1,0,1,1,0.045114778,,,,,,,,
1,1,0,1,1,0,0.035205666,,,,,,,,
1,1,0,1,1,0,0.050168764,,,,,,,,
1,1,0,1,1,0,0.004698421,,,,,,,,
0,1,1,1,1,1,0.06858331,,,,,,,,
1,1,1,1,1,1,0.007442222,,,,,,,,
1,1,1,1,1,1,0.017571462,,,,,,,,
1,1,1,1,1,1,0.014566351,,,,,,,,
1,1,0,1,1,0,0.007090928,,,,,,,,
0,1,1,0,1,1,0.018303042,,,,,,,,
1,1,1,1,1,1,0.007430942,,,,,,,,
1,1,0,1,1,0,0.010282313,,,,,,,,
1,1,1,1,1,1,0.053734485,,,,,,,,
0,0,1,0,0,1,0.025325006,,,,,,,,
1,1,1,1,1,1,0.12664093,,,,,,,,
0,1,0,0,1,0,0.003895215,,,,,,,,
0,1,1,0,1,1,0.010660226,,,,,,,,
0,1,1,0,1,1,0.009113285,,,,,,,,
0,1,1,1,1,1,0.062286127,,,,,,,,
1,0,1,1,0,1,0.031575035,,,,,,,,
0,1,0,0,1,0,0.009226878,,,,,,,,
0,0,1,0,0,1,0.00742482,,,,,,,,
1,1,1,1,1,1,0.007173353,,,,,,,,
1,0,1,1,1,1,0.003376273,,,,,,,,
1,1,0,1,1,0,0.003787067,,,,,,,,
1,0,1,1,0,1,0.02099416,,,,,,,,
0,0,1,0,0,1,0.021224327,,,,,,,,
0,0,1,0,0,1,0.00148406,,,,,,,,
0,1,1,0,1,1,0.020128086,,,,,,,,
1,0,1,1,0,1,0.017237747,,,,,,,,
1,0,1,1,0,1,0.008193057,,,,,,,,
1,1,0,1,1,0,0.032433078,,,,,,,,
0,1,1,0,1,1,0.001130537,,,,,,,,
0,1,0,0,1,0,0.024752768,,,,,,,,
0,1,0,0,1,0,0.02572165,,,,,,,,
1,0,0,1,0,0,0.038013257,,,,,,,,
1,1,1,1,1,1,0.012301501,,,,,,,,
1,0,1,1,0,1,0.016220255,,,,,,,,
1,0,0,1,0,0,0.012474611,,,,,,,,
1,0,1,1,1,1,0.004975454,,,,,,,,
1,1,1,1,1,1,0.004426863,,,,,,,,
1,0,0,1,0,0,0.031062746,,,,,,,,
1,1,1,1,1,1,0.009578659,,,,,,,,
1,1,0,1,1,0,0.038194533,,,,,,,,
1,1,1,1,1,1,0.03733028,,,,,,,,
1,1,1,1,1,1,0.060549736,,,,,,,,
0,0,1,0,0,1,0.008971848,,,,,,,,
1,1,1,1,1,1,0.005783577,,,,,,,,
1,1,1,1,1,1,0.004134897,,,,,,,,
0,1,0,0,1,0,0.011631299,,,,,,,,
1,0,0,1,0,0,0.018274684,,,,,,,,
0,1,1,0,1,1,0.02490344,,,,,,,,
1,0,1,1,0,1,0.001541801,,,,,,,,
1,0,0,1,0,0,0.005266533,,,,,,,,
1,1,1,1,1,1,0.0087253,,,,,,,,
0,0,1,1,1,1,7.73E-05,,,,,,,,
0,1,1,0,1,1,0.007639569,,,,,,,,
1,0,1,1,0,1,0.010102865,,,,,,,,
1,1,1,1,1,1,0.018720303,,,,,,,,
0,1,1,0,1,1,0.005272823,,,,,,,,
1,1,1,1,1,1,0.027749801,,,,,,,,
0,1,1,0,1,1,0.011496966,,,,,,,,
1,0,1,1,0,1,0.014033376,,,,,,,,
1,0,1,1,1,1,0.05675362,,,,,,,,
0,1,1,0,1,1,0.018535348,,,,,,,,
0,1,1,0,1,1,0.016811455,,,,,,,,
0,1,1,0,1,1,0.018834641,,,,,,,,
1,1,1,1,1,1,0.006884475,,,,,,,,
1,1,1,1,1,1,0.011492129,,,,,,,,
1,1,1,1,1,1,0.012321718,,,,,,,,
0,1,0,0,1,0,0.032361384,,,,,,,,
0,0,1,1,0,1,0.000167046,,,,,,,,
0,1,1,0,1,1,0.014124695,,,,,,,,
1,1,1,0,1,1,0.009910047,,,,,,,,
1,1,1,1,1,1,0.011016748,,,,,,,,
1,1,1,1,1,1,0.006454775,,,,,,,,
1,1,0,1,1,0,0.053906,,,,,,,,
1,0,1,1,0,1,0.01711363,,,,,,,,
0,1,1,0,1,1,0.010555639,,,,,,,,
0,0,1,1,1,1,0.05497927,,,,,,,,
0,1,1,0,1,1,0.011347646,,,,,,,,
1,0,1,1,0,1,0.007973332,,,,,,,,
0,1,1,1,1,1,0.030140178,,,,,,,,
1,1,1,1,1,1,0.009993776,,,,,,,,
0,1,1,1,1,1,0.005618069,,,,,,,,
0,1,0,0,1,0,0.009247892,,,,,,,,
0,1,1,0,1,1,0.08177237,,,,,,,,
1,1,0,1,1,0,0.009088106,,,,,,,,
1,0,1,1,0,1,0.006148383,,,,,,,,
1,0,1,1,0,1,0.033023696,,,,,,,,
1,1,1,1,1,1,0.000110999,,,,,,,,
1,0,1,1,0,1,0.010996336,,,,,,,,
1,0,1,1,0,1,0.02219728,,,,,,,,
1,1,0,1,1,1,0.006856315,,,,,,,,
1,0,1,1,0,1,0.021412367,,,,,,,,
0,0,1,0,0,1,0.006900127,,,,,,,,
0,0,1,0,0,1,0.004429691,,,,,,,,
0,1,0,0,1,0,0.018227717,,,,,,,,
1,1,1,1,1,1,0.015037185,,,,,,,,
0,0,0,0,0,0,0.012960095,,,,,,,,
1,1,1,1,1,1,0.011942658,,,,,,,,
0,0,1,1,1,1,0.058072463,,,,,,,,
1,1,1,1,1,1,0.023922186,,,,,,,,
1,0,1,1,1,1,0.003970355,,,,,,,,
1,1,0,1,1,1,0.001416243,,,,,,,,
0,0,1,0,0,1,0.012674147,,,,,,,,
1,1,1,1,1,1,0.016495816,,,,,,,,
1,1,1,1,1,1,0.000552343,,,,,,,,
0,1,1,0,1,1,0.004152002,,,,,,,,
0,0,0,0,0,0,0.019117674,,,,,,,,
1,1,1,1,1,1,0.022313802,,,,,,,,
1,0,1,1,0,1,0.05489555,,,,,,,,
1,1,0,1,1,0,0.007288338,,,,,,,,
1,1,1,1,1,1,0.017646758,,,,,,,,
0,1,1,0,1,1,0.006983582,,,,,,,,
0,0,1,0,0,1,0.028518355,,,,,,,,
0,1,1,0,1,1,0.009719946,,,,,,,,
1,0,1,1,0,1,0.000499849,,,,,,,,
0,1,1,0,1,1,0.008007836,,,,,,,,
0,1,1,0,1,1,0.022988364,,,,,,,,
1,0,1,1,1,1,0.007009915,,,,,,,,
1,1,0,1,1,0,0.007836145,,,,,,,,
0,1,1,0,1,1,0.013444778,,,,,,,,
1,0,1,1,0,1,0.02432169,,,,,,,,
0,1,1,0,1,1,0.008235533,,,,,,,,
0,0,1,0,0,1,0.019115958,,,,,,,,
0,1,1,0,1,1,0.012416494,,,,,,,,
0,0,1,0,0,1,0.01569262,,,,,,,,
1,1,1,1,1,1,0.022144547,,,,,,,,
1,1,1,1,1,1,0.005786374,,,,,,,,
0,1,1,0,0,1,0.004056665,,,,,,,,
1,1,1,1,1,1,0.024076624,,,,,,,,
0,1,0,0,1,0,0.006992587,,,,,,,,
